Time,Total length,Event,Subject,Group,Puzzle,StartEnd,SubjAssign
985.855,3153.92,Cables: Decode S,09D,9,cables,,1.0
1026.603,3153.92,Cables: Decode V,09C,9,cables,,1.0
1026.855,3153.92,Fully solved cable password*,None,9,cables,,0.0
1028.829,3153.92,Input consume as onedrive password*,None,9,cables,end,0.0
1047.328,3153.92,Open phase 4 picture*,None,9,flyer,start,0.0
1366.604,3153.92,Mention Hughey Neube's Myspace,09A,9,myspace,,1.0
1370.606,3153.92,Open Hughey Neube's Myspace*,None,9,myspace,,0.0
1379.0720000000001,3153.92,Find pictures of Crumpet*,09A,9,myspace,,0.0
1385.039,3153.92,Find missing corner of flyer*,None,9,myspace,,0.0
1688.1370000000002,3153.92,Mention association between corner letters and flyer icons,09E,9,flyer,,1.0
1723.745,3153.92,Flyer: Decode E,09E,9,flyer,,1.0
1728.743,3153.92,Flyer: Decode M,09E,9,flyer,,1.0
1735.493,3153.92,Flyer: Decode P,09E,9,flyer,,1.0
1741.493,3153.92,Flyer: Decode I,09E,9,flyer,,1.0
1755.996,3153.92,Flyer: Decode D,09E,9,flyer,,1.0
1763.243,3153.92,Flyer: Decode second I,09E,9,flyer,,1.0
1769.494,3153.92,Flyer: Decode N,09E,9,flyer,,1.0
1844.994,3153.92,Flyer: Decode R,09A,9,flyer,,1.0
2015.245,3153.92,Find Employee ID photo*,None,9,myspace,,0.0
2016.245,3153.92,Notice Employee ID number,09B,9,myspace,end,1.0
2089.495,3153.92,Flyer: Decode second E,09E,9,flyer,,1.0
2090.491,3153.92,Flyer: Decode V,09E,9,flyer,,1.0
2090.741,3153.92,Have all of the flyer letters*,None,9,flyer,end,0.0
2090.741,3153.92,Have all of the flyer letters*,None,9,EMPID,start,0.0
2103.746,3153.92,Figure out what EMP ID means,09D,9,EMPID,,1.0
2129.242,3153.92,Mention the spaces between words,09E,9,flyer,,1.0
2380.242,3153.92,Figure out what IN REV means,09A,9,EMPID,,1.0
2398.5570000000002,3153.92,mention going to firestoneheavy.com/745017,09E,9,EMPID,,1.0
2403.5570000000002,3153.92,Bring up purple log in page*,None,9,EMPID,end,0.0
2403.5570000000002,3153.92,Bring up purple log in page*,None,9,crumpet,start,0.0
2417.81,3153.92,Figure out username,09C,9,crumpet,,1.0
2423.311,3153.92,Figure out password,09A,9,crumpet,,1.0
2471.061,3153.92,Get to maze game*,None,9,crumpet,end,0.0
2471.061,3153.92,Get to maze game*,None,9,maze,start,0.0
2624.22,3153.92,Figure out you need to walk to houses,09A,9,maze,,1.0
2650.472,3153.92,"Find ""Toto""",09D,9,maze,,1.0
2707.223,3153.92,"Find ""Last Word""",09E,9,maze,,1.0
2741.475,3153.92,"Find ""Second Song""",09A,9,maze,,1.0
2758.9759999999997,3153.92,"Find ""1979 Album""",09D,9,maze,,1.0
3077.532,3153.92,Figure out word is dragon,09D,9,maze,,1.0
3083.152,3153.92,Input dragon into admin portal*,None,9,maze,end,0.0
3122.357,3153.92,See congratulations page*,None,9,,,0.0
1071.106,3153.92,Open flyer*,None,9,flyer,,0.0
1175.855,3153.92,Mention firestoneheavy.com,09C,9,flyer,,1.0
1177.107,3153.92,Open firestoneheavy.com*,None,9,myspace,start,0.0
1241.356,3153.92,Open admin portal page*,None,9,,,0.0
1258.106,3153.92,Find Hughey Neube's name,09A,9,myspace,,1.0
45.656000000000006,3081.76,Screen sharing begins,13A,13,,,1.0
60.225,3081.76,Opening phase 1*,None,13,resist,start,0.0
109.473,3081.76,Mentioning redwarren.com,13A,13,resist,,1.0
114.475,3081.76,"See ""RESIST""*",None,13,resist,,0.0
117.475,3081.76,Mentioning redwarren.com/resist,13A,13,resist,,1.0
120.725,3081.76,Go to redwarren.com/resist*,None,13,resist,end,0.0
188.97299999999998,3081.76,Seeing colors website*,None,13,colors,start,0.0
303.904,3081.76,Figure out yellow position,13B,13,colors,,1.0
381.401,3081.76,Figure out red position,13A,13,colors,,1.0
923.653,3081.76,Figure out blue position,13A,13,colors,,1.0
944.904,3081.76,Figure out green position,13A,13,colors,,1.0
960.155,3081.76,Figure out purple position,13D,13,colors,,1.0
960.654,3081.76,Get to color solution page*,None,13,colors,end,0.0
1024.153,3081.76,Open phase 2*,None,13,chase,start,0.0
1025.653,3081.76,Mention use the colors to decode phase 2,13B,13,chase,,1.0
1033.402,3081.76,Colors: Decode H,13D,13,chase,,1.0
1034.654,3081.76,Colors: Decode A,13D,13,chase,,1.0
1036.656,3081.76,Colors: Decode S,13D,13,chase,,1.0
1038.905,3081.76,Figure out the word is CHASE*,None,13,chase,,0.0
1045.904,3081.76,Mention inputting chase into URL,13A,13,chase,,1.0
1052.404,3081.76,Go to redwarren.com/chase*,None,13,chase,end,0.0
1142.772,3081.76,Open phase 3*,None,13,cables,start,0.0
1269.97,3081.76,Figure out how to decode DIVERTS,13D,13,cables,,1.0
1305.72,3081.76,Cables: Decode D,13D,13,cables,,1.0
1315.4720000000002,3081.76,Cables: Decode V,13A,13,cables,,1.0
1321.725,3081.76,Cables: Decode R,13D,13,cables,,1.0
1330.726,3081.76,Cables: Decode E,13A,13,cables,,1.0
1331.726,3081.76,Cables: Decode I,13B,13,cables,,1.0
1334.473,3081.76,Cables: Decode S,13A,13,cables,,1.0
1349.229,3081.76,Mention input consume as onedrive password,13A,13,cables,,1.0
1377.473,3081.76,Fully solved cable password*,None,13,cables,,0.0
1380.471,3081.76,Cables: Decode T,13D,13,cables,,1.0
1389.22,3081.76,Input consume as onedrive password*,13A,13,cables,end,0.0
1405.726,3081.76,Open phase 4 picture*,None,13,flyer,start,0.0
1456.977,3081.76,Open flyer*,None,13,flyer,,0.0
1460.4720000000002,3081.76,Mention firestoneheavy.com,13A,13,flyer,,1.0
1472.47,3081.76,Open firestoneheavy.com*,None,13,myspace,start,0.0
1498.223,3081.76,Find Hughey Neube's name,13A,13,myspace,,1.0
1501.724,3081.76,Mention Hughey Neube's Myspace,13C,13,myspace,,1.0
1520.2220000000002,3081.76,Open Hughey Neube's Myspace*,None,13,myspace,,0.0
1523.764,3081.76,Find pictures of Crumpet*,None,13,myspace,,0.0
1530.516,3081.76,Find missing corner of flyer*,None,13,myspace,,0.0
1657.7620000000002,3081.76,Find Employee ID photo*,None,13,myspace,,0.0
1659.015,3081.76,Notice Employee ID number,13A,13,myspace,end,1.0
1815.513,3081.76,Open admin portal page*,13C,13,,,0.0
2198.593,3081.76,Flyer: Decode E,13D,13,flyer,,1.0
2206.594,3081.76,Mention association between corner letters and flyer icons,13D,13,flyer,,1.0
2221.345,3081.76,Flyer: Decode M,13D,13,flyer,,1.0
2230.094,3081.76,Flyer: Decode P,13D,13,flyer,,1.0
2236.344,3081.76,Flyer: Decode I,13A,13,flyer,,1.0
2241.345,3081.76,Flyer: Decode D,13D,13,flyer,,1.0
2248.594,3081.76,Flyer: Decode second I,13D,13,flyer,,1.0
2253.094,3081.76,Flyer: Decode N,13E,13,flyer,,1.0
2274.591,3081.76,Flyer: Decode R,13D,13,flyer,,1.0
2281.845,3081.76,Flyer: Decode second E,13D,13,flyer,,1.0
2285.845,3081.76,Flyer: Decode V,13D,13,flyer,,1.0
2291.785,3081.76,Have all of the flyer letters*,None,13,flyer,end,0.0
2291.785,3081.76,Have all of the flyer letters*,None,13,EMPID,start,0.0
2328.584,3081.76,Figure out what EMP ID means,13A,13,EMPID,,1.0
2418.835,3081.76,Figure out what IN REV means,13E,13,EMPID,,1.0
2425.333,3081.76,mention going to firestoneheavy.com/745017,13A,13,EMPID,,1.0
2436.334,3081.76,Bring up purple log in page*,None,13,EMPID,end,0.0
2436.334,3081.76,Bring up purple log in page*,None,13,crumpet,start,0.0
2462.3320000000003,3081.76,Figure out password,13C,13,crumpet,,1.0
2471.0860000000002,3081.76,Figure out username,13D,13,crumpet,,1.0
2557.337,3081.76,Get to maze game*,None,13,crumpet,end,0.0
2557.337,3081.76,Get to maze game*,None,13,maze,start,0.0
2617.423,3081.76,Figure out you need to walk to houses,13B,13,maze,,1.0
2811.9240000000004,3081.76,"Find ""Toto""",13D,13,maze,,1.0
2937.178,3081.76,"Find ""Second Song""",13E,13,maze,,1.0
2947.6740000000004,3081.76,"Find ""Last Word""",13C,13,maze,,1.0
2977.173,3081.76,Figure out word is dragon,13A,13,maze,,1.0
2981.175,3081.76,Input dragon into admin portal*,None,13,maze,end,0.0
3019.676,3081.76,See congratulations page*,None,13,,,0.0
1032.154,3081.76,Colors: Decode C,13D,13,chase,,1.0
1038.153,3081.76,Colors: Decode E,13D,13,chase,,1.0
1185.775,3081.76,First bring up the onedrive password box*,None,13,cables,,0.0
2318.146,3081.76,Mention the spaces between words,None,13,flyer,,1.0
2943.885,3081.76,"Find ""1979 Album""",13D,13,maze,,1.0
117.475,3081.76,Mentioning redwarren.com/resist,13E,13,resist,,1.0
1045.904,3081.76,Mention inputting chase into URL,13D,13,chase,,1.0
2236.344,3081.76,Flyer: Decode I,13D,13,flyer,,1.0
74.175,2815.08,Screen sharing begins,05A,5,,,1.0
75.923,2815.08,Opening phase 1*,None,5,resist,start,0.0
104.427,2815.08,Mentioning redwarren.com,05A,5,resist,,1.0
123.92399999999999,2815.08,"See ""RESIST""*",None,5,resist,,0.0
163.424,2815.08,Mentioning redwarren.com/resist,05D,5,resist,,1.0
168.135,2815.08,Go to redwarren.com/resist*,None,5,resist,end,0.0
211.885,2815.08,Seeing colors website*,None,5,colors,start,0.0
229.638,2815.08,Open phase 2*,05C,5,chase,start,0.0
282.882,2815.08,Figure out green position,05C,5,colors,,1.0
503.38199999999995,2815.08,Figure out yellow position,05A,5,colors,,1.0
572.635,2815.08,Figure out red position,05E,5,colors,,1.0
590.634,2815.08,Figure out blue position,05E,5,colors,,1.0
594.63,2815.08,Figure out purple position,05E,5,colors,,1.0
601.388,2815.08,Get to color solution page*,None,5,colors,end,0.0
618.883,2815.08,Mention use the colors to decode phase 2,05A,5,chase,,1.0
624.386,2815.08,Colors: Decode C,05A,5,chase,,1.0
625.636,2815.08,Colors: Decode H,05A,5,chase,,1.0
630.385,2815.08,Colors: Decode A,05E,5,chase,,1.0
633.637,2815.08,Colors: Decode S,05A,5,chase,,1.0
634.638,2815.08,Colors: Decode E,05A,5,chase,,1.0
635.138,2815.08,Figure out the word is CHASE*,None,5,chase,,0.0
637.175,2815.08,Mention inputting chase into URL,05E,5,chase,,1.0
641.885,2815.08,Go to redwarren.com/chase*,None,5,chase,end,0.0
715.135,2815.08,Open phase 3*,None,5,cables,start,0.0
763.3839999999999,2815.08,First bring up the onedrive password box*,None,5,cables,,0.0
809.385,2815.08,Figure out how to decode DIVERTS,05C,5,cables,,1.0
829.3860000000001,2815.08,Cables: Decode D,05E,5,cables,,1.0
852.387,2815.08,Cables: Decode I,05B,5,cables,,1.0
886.135,2815.08,Cables: Decode V,05B,5,cables,,1.0
891.133,2815.08,Cables: Decode T,05A,5,cables,,1.0
897.1339999999999,2815.08,Cables: Decode S,05E,5,cables,,1.0
897.8860000000001,2815.08,Cables: Decode E,05D,5,cables,,1.0
925.8839999999999,2815.08,Cables: Decode R,05B,5,cables,,1.0
926.8839999999999,2815.08,Fully solved cable password*,None,5,cables,,0.0
934.883,2815.08,Mention input consume as onedrive password,05A,5,cables,,1.0
941.8860000000001,2815.08,Input consume as onedrive password*,None,5,cables,end,0.0
947.885,2815.08,Open phase 4 picture*,None,5,flyer,start,0.0
995.138,2815.08,Open flyer*,None,5,flyer,,0.0
1008.1360000000001,2815.08,Mention firestoneheavy.com,05A,5,flyer,,1.0
1016.632,2815.08,Open firestoneheavy.com*,None,5,myspace,start,0.0
1031.634,2815.08,Find Hughey Neube's name,None,5,myspace,,1.0
1043.384,2815.08,Mention Hughey Neube's Myspace,05B,5,myspace,,1.0
1053.135,2815.08,Open admin portal page*,None,5,,,0.0
1070.637,2815.08,Open Hughey Neube's Myspace*,None,5,myspace,,0.0
1084.637,2815.08,Find missing corner of flyer*,None,5,myspace,,0.0
1182.637,2815.08,Find Employee ID photo*,None,5,myspace,,0.0
1184.635,2815.08,Notice Employee ID number,05B,5,myspace,end,1.0
1358.634,2815.08,Find pictures of Crumpet*,None,5,myspace,,0.0
1675.634,2815.08,Mention association between corner letters and flyer icons,05A,5,flyer,,1.0
1711.386,2815.08,Flyer: Decode E,05E,5,flyer,,1.0
1717.136,2815.08,Flyer: Decode M,05E,5,flyer,,1.0
1722.3870000000002,2815.08,Flyer: Decode P,05E,5,flyer,,1.0
1728.14,2815.08,Flyer: Decode I,05E,5,flyer,,1.0
1732.1370000000002,2815.08,Flyer: Decode D,05E,5,flyer,,1.0
1740.6370000000002,2815.08,Flyer: Decode second I,05E,5,flyer,,1.0
1746.1370000000002,2815.08,Flyer: Decode N,05E,5,flyer,,1.0
1752.386,2815.08,Flyer: Decode R,05E,5,flyer,,1.0
1763.385,2815.08,Flyer: Decode second E,05B,5,flyer,,1.0
1770.6370000000002,2815.08,Flyer: Decode V,05E,5,flyer,,1.0
1771.135,2815.08,Have all of the flyer letters*,None,5,flyer,end,0.0
1771.135,2815.08,Have all of the flyer letters*,None,5,EMPID,start,0.0
1790.631,2815.08,Figure out what EMP ID means,05A,5,EMPID,,1.0
1790.8829999999998,2815.08,Figure out what IN REV means,05A,5,EMPID,,1.0
1790.888,2815.08,Mention the spaces between words,None,5,flyer,,1.0
1831.385,2815.08,mention going to firestoneheavy.com/745017,05A,5,EMPID,,1.0
1840.134,2815.08,Bring up purple log in page*,None,5,EMPID,end,0.0
1840.134,2815.08,Bring up purple log in page*,None,5,crumpet,start,0.0
1855.634,2815.08,Figure out username,05C,5,crumpet,,1.0
1899.134,2815.08,Figure out password,05C,5,crumpet,,1.0
2148.386,2815.08,Get to maze game*,None,5,crumpet,end,0.0
2148.386,2815.08,Get to maze game*,None,5,maze,start,0.0
2214.635,2815.08,Figure out you need to walk to houses,05A,5,maze,,1.0
2394.135,2815.08,"Find ""Second Song""",05A,5,maze,,1.0
2598.634,2815.08,"Find ""1979 Album""",05A,5,maze,,1.0
2619.636,2815.08,"Find ""Last Word""",05D,5,maze,,1.0
2632.883,2815.08,"Find ""Toto""",05E,5,maze,,1.0
2656.883,2815.08,Figure out word is dragon,05A,5,maze,,1.0
2661.881,2815.08,Input dragon into admin portal*,None,5,maze,end,0.0
2693.387,2815.08,See congratulations page*,None,5,,,0.0
68.135,3246.88,Screen sharing begins,02B,2,,,1.0
119.38600000000001,3246.88,Opening phase 1*,None,2,resist,start,0.0
133.636,3246.88,Mentioning redwarren.com,02C,2,resist,,1.0
157.135,3246.88,"See ""RESIST""*",None,2,resist,,0.0
162.898,3246.88,Mentioning redwarren.com/resist,02A,2,resist,,1.0
166.38400000000001,3246.88,Go to redwarren.com/resist*,None,2,resist,end,0.0
219.135,3246.88,Seeing colors website*,None,2,colors,start,0.0
502.134,3246.88,Figure out yellow position,02B,2,colors,,1.0
643.135,3246.88,Figure out blue position,02B,2,colors,,1.0
643.635,3246.88,Figure out green position,02B,2,colors,,1.0
643.885,3246.88,Figure out red position,02B,2,colors,,1.0
644.136,3246.88,Figure out purple position,02B,2,colors,,1.0
645.883,3246.88,Get to color solution page*,None,2,colors,end,0.0
695.385,3246.88,Open phase 2*,None,2,chase,start,0.0
746.383,3246.88,Mention use the colors to decode phase 2,02A,2,chase,,1.0
842.638,3246.88,Colors: Decode C,02E,2,chase,,1.0
844.6389999999999,3246.88,Colors: Decode H,02E,2,chase,,1.0
844.8910000000001,3246.88,Colors: Decode A,02E,2,chase,,1.0
846.387,3246.88,Colors: Decode S,02E,2,chase,,1.0
847.388,3246.88,Colors: Decode E,02E,2,chase,,1.0
847.8860000000001,3246.88,Figure out the word is CHASE*,None,2,chase,,0.0
852.382,3246.88,Mention inputting chase into URL,02B,2,chase,,1.0
873.637,3246.88,Go to redwarren.com/chase*,None,2,chase,end,0.0
959.138,3246.88,Open phase 3*,None,2,cables,start,0.0
998.3839999999999,3246.88,Figure out how to decode DIVERTS,02C,2,cables,,1.0
1001.635,3246.88,Cables: Decode D,02C,2,cables,,1.0
1049.388,3246.88,Cables: Decode T,02E,2,cables,,1.0
1065.134,3246.88,Cables: Decode S,02D,2,cables,,1.0
1069.635,3246.88,Cables: Decode V,02B,2,cables,,1.0
1084.387,3246.88,Cables: Decode I,02E,2,cables,,1.0
1103.638,3246.88,Cables: Decode E,02A,2,cables,,1.0
1150.884,3246.88,Cables: Decode R,02E,2,cables,,1.0
1158.638,3246.88,Fully solved cable password*,None,2,cables,,0.0
1174.135,3246.88,Mention input consume as onedrive password,02E,2,cables,,1.0
1177.136,3246.88,First bring up the onedrive password box*,None,2,cables,,0.0
1182.386,3246.88,Input consume as onedrive password*,None,2,cables,end,0.0
1192.882,3246.88,Open phase 4 picture*,None,2,flyer,start,0.0
1223.637,3246.88,Open flyer*,None,2,flyer,,0.0
1676.134,3246.88,Mention firestoneheavy.com,02B,2,flyer,,1.0
1684.634,3246.88,Open firestoneheavy.com*,None,2,myspace,start,0.0
1719.884,3246.88,Open admin portal page*,None,2,,,0.0
1758.132,3246.88,Find Hughey Neube's name,02B,2,myspace,,1.0
1909.6370000000002,3246.88,Mention Hughey Neube's Myspace,None,2,myspace,,1.0
1909.8829999999998,3246.88,Open Hughey Neube's Myspace*,None,2,myspace,,0.0
1916.388,3246.88,Find pictures of Crumpet*,None,2,myspace,,0.0
1928.1370000000002,3246.88,Find missing corner of flyer*,None,2,myspace,,0.0
1959.3870000000002,3246.88,Find Employee ID photo*,None,2,myspace,,0.0
2009.134,3246.88,Notice Employee ID number,02B,2,myspace,end,1.0
2326.636,3246.88,Mention association between corner letters and flyer icons,02A,2,flyer,,1.0
2327.135,3246.88,Flyer: Decode M,02A,2,flyer,,1.0
2343.886,3246.88,Flyer: Decode E,02C,2,flyer,,1.0
2355.885,3246.88,Flyer: Decode P,02C,2,flyer,,1.0
2360.139,3246.88,Flyer: Decode I,02B,2,flyer,,1.0
2363.882,3246.88,Flyer: Decode D,02B,2,flyer,,1.0
2368.635,3246.88,Figure out what EMP ID means,02B,2,EMPID,,1.0
2378.883,3246.88,Flyer: Decode N,02B,2,flyer,,1.0
2406.135,3246.88,Flyer: Decode second I,02B,2,flyer,,1.0
2414.13,3246.88,Mention the spaces between words,02B,2,flyer,,1.0
2437.636,3246.88,Flyer: Decode second E,02B,2,flyer,,1.0
2444.631,3246.88,Flyer: Decode V,02C,2,flyer,,1.0
2452.883,3246.88,Flyer: Decode R,02B,2,flyer,,1.0
2453.385,3246.88,Have all of the flyer letters*,None,2,flyer,end,0.0
2453.385,3246.88,Have all of the flyer letters*,None,2,EMPID,start,0.0
2513.883,3246.88,Figure out what IN REV means,02A,2,EMPID,,1.0
2519.385,3246.88,mention going to firestoneheavy.com/745017,02C,2,EMPID,,1.0
2527.385,3246.88,Bring up purple log in page*,None,2,EMPID,end,0.0
2527.385,3246.88,Bring up purple log in page*,None,2,crumpet,start,0.0
2542.633,3246.88,Figure out password,02C,2,crumpet,,1.0
2544.135,3246.88,Figure out username,02B,2,crumpet,,1.0
2555.135,3246.88,Get to maze game*,None,2,crumpet,end,0.0
2555.135,3246.88,Get to maze game*,None,2,maze,start,0.0
2669.135,3246.88,Figure out you need to walk to houses,02E,2,maze,,1.0
2762.135,3246.88,"Find ""Second Song""",02E,2,maze,,1.0
2928.137,3246.88,"Find ""Toto""",02E,2,maze,,1.0
3011.138,3246.88,"Find ""1979 Album""",02E,2,maze,,1.0
3151.384,3246.88,"Find ""Last Word""",02E,2,maze,,1.0
3155.385,3246.88,Figure out word is dragon,02D,2,maze,,1.0
3164.133,3246.88,Input dragon into admin portal*,None,2,maze,end,0.0
3206.887,3246.88,See congratulations page*,None,2,,,0.0
63.955,2346.28,Screen sharing begins,12C,12,,,1.0
103.95700000000001,2346.28,Opening phase 1*,None,12,resist,start,0.0
122.20700000000001,2346.28,Mentioning redwarren.com,12B,12,resist,,1.0
134.458,2346.28,"See ""RESIST""*",None,12,resist,,0.0
138.957,2346.28,Mentioning redwarren.com/resist,12C,12,resist,,1.0
142.957,2346.28,Go to redwarren.com/resist*,None,12,resist,end,0.0
217.202,2346.28,Seeing colors website*,None,12,colors,start,0.0
319.459,2346.28,Figure out yellow position,12B,12,colors,,1.0
365.954,2346.28,Figure out blue position,12B,12,colors,,1.0
415.955,2346.28,Figure out green position,12A,12,colors,,1.0
426.705,2346.28,Figure out purple position,12E,12,colors,,1.0
426.955,2346.28,Figure out red position,12C,12,colors,,1.0
433.454,2346.28,Get to color solution page*,None,12,colors,end,0.0
468.705,2346.28,Open phase 2*,None,12,chase,start,0.0
484.952,2346.28,Colors: Decode C,12C,12,chase,,1.0
486.70300000000003,2346.28,Colors: Decode H,12C,12,chase,,1.0
487.204,2346.28,Colors: Decode A,12C,12,chase,,1.0
488.20300000000003,2346.28,Colors: Decode S,12C,12,chase,,1.0
491.952,2346.28,Mention use the colors to decode phase 2,12E,12,chase,,1.0
492.70300000000003,2346.28,Colors: Decode E,12C,12,chase,,1.0
493.204,2346.28,Figure out the word is CHASE*,None,12,chase,,0.0
502.204,2346.28,Mention inputting chase into URL,12C,12,chase,,1.0
507.457,2346.28,Go to redwarren.com/chase*,None,12,chase,end,0.0
634.706,2346.28,First bring up the onedrive password box*,None,12,cables,,0.0
654.956,2346.28,Open phase 3*,None,12,cables,start,0.0
665.706,2346.28,Figure out how to decode DIVERTS,12C,12,cables,,1.0
688.9580000000001,2346.28,Cables: Decode D,12A,12,cables,,1.0
729.954,2346.28,Cables: Decode I,12A,12,cables,,1.0
730.2080000000001,2346.28,Cables: Decode T,12C,12,cables,,1.0
730.705,2346.28,Cables: Decode S,12C,12,cables,,1.0
736.203,2346.28,Cables: Decode V,12E,12,cables,,1.0
743.461,2346.28,Cables: Decode R,12D,12,cables,,1.0
747.207,2346.28,Cables: Decode E,12E,12,cables,,1.0
747.955,2346.28,Fully solved cable password*,None,12,cables,,0.0
753.956,2346.28,Mention input consume as onedrive password,12C,12,cables,,1.0
765.955,2346.28,Input consume as onedrive password*,None,12,cables,end,0.0
784.705,2346.28,Open phase 4 picture*,None,12,flyer,start,0.0
807.456,2346.28,Open flyer*,None,12,flyer,,0.0
820.455,2346.28,Mention firestoneheavy.com,12B,12,flyer,,1.0
967.454,2346.28,Find Hughey Neube's name,12A,12,myspace,,1.0
968.707,2346.28,Open firestoneheavy.com*,None,12,myspace,start,0.0
1004.452,2346.28,Open admin portal page*,None,12,,,0.0
1087.701,2346.28,Mention Hughey Neube's Myspace,12C,12,myspace,,1.0
1098.954,2346.28,Open Hughey Neube's Myspace*,None,12,myspace,,0.0
1111.455,2346.28,Find pictures of Crumpet*,None,12,myspace,,0.0
1140.705,2346.28,Find missing corner of flyer*,None,12,myspace,,0.0
1242.954,2346.28,Find Employee ID photo*,None,12,myspace,,0.0
1244.201,2346.28,Notice Employee ID number,12B,12,myspace,end,1.0
1582.955,2346.28,Mention association between corner letters and flyer icons,12C,12,flyer,,1.0
1590.704,2346.28,Flyer: Decode E,12C,12,flyer,,1.0
1599.704,2346.28,Flyer: Decode M,12C,12,flyer,,1.0
1605.205,2346.28,Flyer: Decode P,12C,12,flyer,,1.0
1615.7020000000002,2346.28,Flyer: Decode I,12C,12,flyer,,1.0
1617.705,2346.28,Flyer: Decode D,12C,12,flyer,,1.0
1623.205,2346.28,Flyer: Decode second I,12C,12,flyer,,1.0
1628.4560000000001,2346.28,Flyer: Decode N,None,12,flyer,,1.0
1646.455,2346.28,Flyer: Decode R,12E,12,flyer,,1.0
1658.953,2346.28,Flyer: Decode second E,12C,12,flyer,,1.0
1663.451,2346.28,Flyer: Decode V,12C,12,flyer,,1.0
1663.701,2346.28,Have all of the flyer letters*,None,12,flyer,end,0.0
1663.701,2346.28,Have all of the flyer letters*,None,12,EMPID,start,0.0
1800.701,2346.28,Mention the spaces between words,12C,12,flyer,,1.0
1815.205,2346.28,Figure out what IN REV means,12D,12,EMPID,,1.0
1824.4579999999999,2346.28,Figure out what EMP ID means,12E,12,EMPID,,1.0
1831.204,2346.28,Bring up purple log in page*,None,12,EMPID,end,0.0
1831.204,2346.28,Bring up purple log in page*,None,12,crumpet,start,0.0
1832.9589999999998,2346.28,mention going to firestoneheavy.com/745017,None,12,EMPID,,1.0
1893.957,2346.28,Figure out password,12C,12,crumpet,,1.0
1903.204,2346.28,Figure out username,12C,12,crumpet,,1.0
1909.9560000000001,2346.28,Get to maze game*,None,12,crumpet,end,0.0
1909.9560000000001,2346.28,Get to maze game*,None,12,maze,start,0.0
1954.201,2346.28,Figure out you need to walk to houses,12D,12,maze,,1.0
2088.946,2346.28,"Find ""1979 Album""",12E,12,maze,,1.0
2092.1929999999998,2346.28,"Find ""Second Song""",12C,12,maze,,1.0
2199.194,2346.28,"Find ""Last Word""",12B,12,maze,,1.0
2222.445,2346.28,"Find ""Toto""",12E,12,maze,,1.0
2241.94,2346.28,Figure out word is dragon,12C,12,maze,,1.0
2282.444,2346.28,Input dragon into admin portal*,None,12,maze,end,0.0
2309.692,2346.28,See congratulations page*,None,12,,,0.0
50.401,3373.84,Screen sharing begins,11A,11,,,1.0
78.65100000000001,3373.84,Opening phase 1*,None,11,resist,start,0.0
149.905,3373.84,Mentioning redwarren.com,11E,11,resist,,1.0
178.15200000000002,3373.84,"See ""RESIST""*",None,11,resist,,0.0
191.65099999999998,3373.84,Mentioning redwarren.com/resist,11E,11,resist,,1.0
198.15400000000002,3373.84,Go to redwarren.com/resist*,None,11,resist,end,0.0
255.90099999999998,3373.84,Seeing colors website*,None,11,colors,start,0.0
572.655,3373.84,Figure out yellow position,11A,11,colors,,1.0
681.6519999999999,3373.84,Figure out green position,11B,11,colors,,1.0
774.1510000000001,3373.84,Figure out red position,11A,11,colors,,1.0
821.655,3373.84,Figure out purple position,11A,11,colors,,1.0
864.4,3373.84,Figure out blue position,11A,11,colors,,1.0
864.904,3373.84,Get to color solution page*,None,11,colors,end,0.0
919.154,3373.84,Open phase 2*,None,11,chase,start,0.0
978.655,3373.84,Mention use the colors to decode phase 2,11E,11,chase,,1.0
1007.655,3373.84,Colors: Decode C,11B,11,chase,,1.0
1014.155,3373.84,Colors: Decode H,11B,11,chase,,1.0
1025.651,3373.84,Colors: Decode A,11A,11,chase,,1.0
1030.653,3373.84,Colors: Decode S,11A,11,chase,,1.0
1037.653,3373.84,Colors: Decode E,11A,11,chase,,1.0
1040.905,3373.84,Figure out the word is CHASE*,None,11,chase,,0.0
1049.653,3373.84,Mention inputting chase into URL,11B,11,chase,,1.0
1059.651,3373.84,Go to redwarren.com/chase*,None,11,chase,end,0.0
1220.152,3373.84,Open phase 3*,None,11,cables,start,0.0
1291.651,3373.84,Figure out how to decode DIVERTS,11E,11,cables,,1.0
1294.902,3373.84,Cables: Decode D,11E,11,cables,,1.0
1338.901,3373.84,Cables: Decode I,11C,11,cables,,1.0
1352.6529999999998,3373.84,Cables: Decode R,11A,11,cables,,1.0
1371.151,3373.84,Cables: Decode E,11E,11,cables,,1.0
1372.6529999999998,3373.84,Cables: Decode T,11E,11,cables,,1.0
1373.15,3373.84,Cables: Decode S,11E,11,cables,,1.0
1376.155,3373.84,Cables: Decode V,11E,11,cables,,1.0
1381.902,3373.84,Fully solved cable password*,None,11,cables,,0.0
1408.401,3373.84,First bring up the onedrive password box*,None,11,cables,,0.0
1418.402,3373.84,Mention input consume as onedrive password,11A,11,cables,,1.0
1418.905,3373.84,Input consume as onedrive password*,None,11,cables,end,0.0
1457.655,3373.84,Open phase 4 picture*,None,11,flyer,start,0.0
1484.651,3373.84,Open flyer*,None,11,flyer,,0.0
1540.655,3373.84,Mention firestoneheavy.com,11E,11,flyer,,1.0
1621.402,3373.84,Open firestoneheavy.com*,None,11,myspace,start,0.0
1645.401,3373.84,Find Hughey Neube's name,11E,11,myspace,,1.0
